시간	무게	무게 변화	포트	로그	상태
15_50_47_313	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_47_339	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_47_368	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_47_401	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_47_424	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_47_450	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_47_475	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_47_499	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_47_523	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_47_553	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_47_580	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_47_603	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	408	f
15_50_47_625	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_47_644	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	536	f
15_50_47_674	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_47_703	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_47_727	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_47_752	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	536	f
15_50_47_786	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_47_809	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_47_832	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_47_854	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	536	f
15_50_47_886	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_47_917	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_47_939	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_47_962	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_47_984	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_48_009	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_48_033	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_48_057	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_48_086	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_48_117	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	408	f
15_50_48_141	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_48_164	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_48_198	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	544	f
15_50_48_227	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_48_254	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_48_278	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_48_299	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_48_334	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_48_354	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_48_376	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_48_398	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_48_436	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_48_465	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_48_488	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_48_516	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_48_553	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_48_580	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_48_603	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_48_626	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_48_658	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_48_682	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_48_705	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_48_728	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_48_764	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_48_795	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_48_819	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_48_849	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_48_883	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_48_907	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_48_932	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_48_956	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_48_995	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	408	f
15_50_49_020	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_49_041	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_49_059	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_49_092	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	408	f
15_50_49_113	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_49_138	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_49_160	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_49_201	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_49_223	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_49_247	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_49_270	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_49_314	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_49_337	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_49_362	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_49_379	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_49_426	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_49_450	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_49_475	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_49_497	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	546	f
15_50_49_536	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_49_582	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_49_606	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_49_611	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	546	f
15_50_49_650	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_49_667	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_49_704	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	538	f
15_50_49_710	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	546	f
15_50_49_754	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_49_777	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_49_814	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	544	f
15_50_49_836	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	536	f
15_50_49_863	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_49_885	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_49_922	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	544	f
15_50_49_927	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	536	f
15_50_49_979	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_50_005	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_50_034	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	536	f
15_50_50_040	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	544	f
15_50_50_084	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_50_110	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_50_144	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_50_151	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_50_200	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	408	f
15_50_50_230	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_50_256	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_50_263	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_50_309	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	408	f
15_50_50_339	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_50_367	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_50_373	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	546	f
15_50_50_412	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_50_438	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_50_472	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_50_478	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	546	f
15_50_50_523	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_50_541	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_50_581	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_50_587	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	546	f
15_50_50_631	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_50_657	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_50_690	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_50_700	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_50_745	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_50_769	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_50_798	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	546	f
15_50_50_822	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_50_852	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_50_883	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_50_924	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	544	f
15_50_50_929	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_50_968	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_50_993	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_51_022	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_51_028	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_51_067	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_51_102	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_51_129	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_51_136	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_51_181	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_51_207	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_51_239	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_51_245	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	544	f
15_50_51_296	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_51_320	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_51_347	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	536	f
15_50_51_352	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_51_401	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_51_423	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_51_456	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	536	f
15_50_51_479	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	544	f
15_50_51_512	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_51_541	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_51_567	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_51_573	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_51_619	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_51_643	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_51_677	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_51_684	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_51_734	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_51_759	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_51_786	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_51_792	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_51_841	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_51_866	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_51_894	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_51_901	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_51_950	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_51_974	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_52_004	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_52_010	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_52_058	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	408	f
15_50_52_081	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_52_112	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_52_119	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_52_168	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	408	f
15_50_52_193	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_52_221	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_52_227	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_52_270	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	408	f
15_50_52_316	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_52_337	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_52_342	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_52_379	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_52_405	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_52_439	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	538	f
15_50_52_458	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_52_496	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_52_520	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_52_548	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_52_554	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	544	f
15_50_52_604	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_52_629	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_52_656	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_52_685	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_52_728	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_52_735	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_52_766	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_52_773	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_52_843	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_52_850	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_52_876	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_52_883	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_52_953	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_52_978	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_53_003	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	544	f
15_50_53_009	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_53_068	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_53_095	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_53_120	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_53_126	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_53_179	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_53_186	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_53_212	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_53_218	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_53_290	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_53_316	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_53_341	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_53_348	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_53_399	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_53_406	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_53_431	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_53_461	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_53_508	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_53_515	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_53_540	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_53_547	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_53_616	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_53_647	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_53_669	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	536	f
15_50_53_675	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_53_727	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_53_734	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	408	f
15_50_53_759	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_53_766	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	536	f
15_50_53_836	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_53_861	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_53_885	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_53_891	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_53_945	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_53_950	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_53_977	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	544	f
15_50_53_984	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_54_054	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_54_061	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_54_086	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	544	f
15_50_54_093	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_54_165	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_54_189	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_54_216	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	546	f
15_50_54_222	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	536	f
15_50_54_274	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_54_281	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_54_305	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_54_312	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	546	f
15_50_54_382	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_54_388	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_54_413	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_54_419	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	546	f
15_50_54_493	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_54_500	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_54_526	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_54_532	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_54_603	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_54_630	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_54_654	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_54_660	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_54_712	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_54_719	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_54_744	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_54_751	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_54_821	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_54_828	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	424	f
15_50_54_855	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_54_861	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_54_930	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_54_955	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_54_980	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_55_024	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_55_052	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_55_073	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_55_092	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_55_098	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
15_50_55_150	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopRight	407	f
15_50_55_174	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	TopLeft	423	f
15_50_55_197	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomRight	537	f
15_50_55_202	[0, 0, 0, 0, 0, 0, 0, 0, 0]	-	BottomLeft	545	f
